id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num
66038,2011,3,4,4,1034,1443,443,9580,5,15467,20,95,963,0,0,5,198,0,14,10,5,4,0,4,5,6,2,3,3,3,0,0,1,1
42182,2011,3,23,3,1015,1443,457,3516,8,2612,14,3,732,1,0,1,169,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
17694,2013,2,2,28,333,438,572,22921,7,11620,12,77,1597,1,0,0,0,1,9,6,3,7,4,6,6,6,2,1,1,3,0,0,6,5
57759,2011,2,20,8,1046,196,226,45683,6,12855,3,34,33,1,0,8,188,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
47978,2011,3,8,19,1030,294,384,45683,6,12959,3,24,1303,1,0,8,1640,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
52359,2013,3,22,3,285,177,214,31979,5,9645,6,101,278,1,0,12,0,2,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3
69656,2011,3,4,28,1034,294,384,45683,6,12856,3,24,2013,1,0,8,2670,1,3,1,0,7,4,3,1,6,2,0,0,8,6,0,1,1
24086,2011,7,17,2011,899,809,443,37431,2,20025,10,62,317,1,0,8,0,0,15,11,1,7,4,5,3,6,2,1,1,7,5,0,4,3
43579,2012,10,8,2012,450,1930,1994,35536,4,10097,17,104,944,1,0,10,0,1,15,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
43284,2013,3,28,43,279,508,443,110,5,49,0,0,1767,1,0,8,355,1,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
2877,2011,3,15,30,1023,648,790,12299,8,10393,11,36,918,1,0,8,0,1,15,11,1,7,4,0,2,4,4,0,0,7,5,0,4,3
21171,2013,1,23,6,343,508,443,9498,3,6053,5,31,2052,1,0,12,0,0,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
40982,2011,3,16,26,1022,1837,2030,22728,5,20228,20,52,1037,1,0,8,1638,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
48396,2013,3,14,2,293,1783,343,42378,5,13142,0,65,1655,1,0,8,1146,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
13323,2011,8,24,2011,861,574,443,31709,4,14855,13,54,1665,1,0,0,0,1,8,5,1,7,4,0,2,4,4,2,2,7,5,0,4,3
28467,2011,3,14,1,1024,1697,1864,14320,6,3366,3,91,1412,1,0,8,1867,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
2768,2013,2,8,7,327,2080,2189,11580,0,19722,8,63,980,1,0,8,2274,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
73593,2011,4,6,2011,1001,508,638,33691,2,10505,10,13,1042,1,0,8,0,1,0,0,1,7,4,4,5,6,2,1,1,7,5,0,4,3
65164,2013,2,24,6,311,1842,258,43411,7,20341,16,86,932,1,0,4,0,0,15,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3
69976,2013,2,12,23,323,294,385,13336,6,15918,16,86,1375,1,0,10,0,0,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5
52145,2013,2,12,18,323,888,1016,36358,7,12102,12,57,1509,1,0,8,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
49259,2013,3,21,50,286,508,343,32379,5,8202,0,65,702,1,0,8,2062,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
23542,2011,3,1,2011,1037,294,384,45683,6,19084,3,24,1369,1,0,8,1828,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
69848,2011,3,28,15,1010,1268,443,6711,8,5844,11,83,606,1,0,8,0,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
9305,2011,3,6,13,1032,1097,1294,45683,1,4415,3,91,636,1,0,8,1455,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
14359,2011,3,26,39,1012,508,443,23760,5,8419,20,52,1203,1,0,8,167,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
28925,2011,7,17,2011,899,1492,2130,11469,4,637,4,7,1696,1,0,8,0,1,3,1,0,7,4,0,2,7,5,0,0,8,6,0,1,1
21243,2013,2,22,1,313,2107,638,40520,7,2725,16,61,642,2,0,8,399,1,3,1,0,7,4,6,6,7,5,0,0,8,6,0,1,1
10616,2013,1,24,25,342,438,571,38421,7,6734,7,85,1313,1,0,8,0,0,4,2,1,7,4,0,2,4,4,2,2,3,0,0,4,3
73667,2013,2,12,17,323,1859,1940,32763,0,9587,18,23,838,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,3,0,0,4,3
20566,2012,10,28,1,430,680,806,38043,4,17881,9,82,104,1,0,8,2409,1,0,0,1,7,4,3,1,6,2,1,1,3,0,0,4,3
63711,2013,11,3,4,59,1340,343,39194,0,4598,0,65,1610,1,0,8,607,1,14,10,5,11,4,3,1,6,2,2,2,3,0,0,1,1
72840,2013,1,23,1,343,2107,1758,43390,7,16481,7,49,16,1,0,8,0,1,4,2,1,7,4,6,6,6,2,1,1,3,0,0,4,3
31651,2011,4,14,27,993,326,420,13319,8,3987,11,36,990,1,0,8,1220,1,6,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
3782,2013,3,26,8,281,1099,1296,22724,1,10324,16,61,1219,2,0,10,399,1,3,1,0,11,4,6,6,6,2,1,1,8,6,0,1,1
6799,2012,12,13,14,384,600,686,39930,4,17458,9,82,1415,0,0,8,416,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
21402,2013,2,22,41,313,508,309,9162,5,1970,6,84,198,1,0,9,906,0,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
35390,2013,3,3,5,304,201,443,26398,5,19977,6,73,736,1,0,11,934,1,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
12636,2013,1,24,2013,342,2107,2198,29408,3,1167,17,25,1873,1,0,0,2470,1,14,10,5,6,3,6,6,7,5,4,4,3,0,0,6,5
36887,2013,2,18,11,317,731,947,45064,5,21119,6,101,2073,1,0,8,2730,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,2,1
20086,2011,2,27,3,1039,845,443,38254,8,6065,14,29,1920,1,0,8,2853,1,9,6,3,7,4,4,5,6,2,2,2,7,5,0,4,3
5634,2013,1,24,2013,342,2109,357,1692,3,1069,19,94,491,0,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
48029,2012,11,9,2012,418,1600,2198,44743,0,19592,17,64,1849,1,0,10,2163,1,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
29927,2012,10,27,2012,431,1600,443,33244,3,3683,17,25,1356,1,0,0,0,1,9,6,3,11,4,6,6,3,3,2,2,7,5,0,6,5
2930,2013,2,27,36,308,1099,1296,27643,7,15758,16,111,972,1,0,8,1776,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
41800,2011,3,22,4,1016,356,1067,31076,5,10215,20,44,1269,1,0,8,1598,0,6,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
68349,2013,2,1,24,334,1292,1419,40885,3,539,5,28,1830,1,0,12,0,0,15,11,1,7,4,3,1,6,2,1,1,3,0,0,4,3
61678,2012,10,27,2012,431,377,443,24555,3,19857,19,123,1929,1,0,8,2523,1,6,10,5,7,4,0,2,6,2,0,0,3,0,0,1,1
30270,2011,11,3,15,790,1551,1709,26161,1,14012,3,91,325,1,0,8,1668,0,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
4678,2013,2,22,5,313,1185,1174,32624,5,2075,6,74,1648,1,0,12,2144,1,3,1,0,8,0,4,5,6,2,2,2,8,6,0,1,1
9392,2011,3,14,2011,1024,2065,340,6257,8,0,2,43,2094,1,0,8,2329,0,7,4,2,7,4,4,5,4,4,0,0,3,0,0,2,1
20735,2011,2,3,1,1063,1697,1864,27011,6,11032,3,91,999,1,0,8,0,0,12,9,4,7,4,5,3,6,2,1,1,1,0,0,4,3
49300,2012,10,16,37,442,508,638,34224,4,16556,9,82,140,2,0,8,0,0,3,1,0,7,4,6,6,6,2,1,1,3,0,0,2,1
70339,2011,8,2,2011,883,1828,2024,10848,4,17931,13,54,1741,1,0,8,0,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
25572,2013,3,26,23,281,2109,443,34317,5,11123,0,0,1763,1,0,8,1101,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
61445,2012,10,6,2012,452,1842,588,280,0,84,17,64,386,1,0,9,548,1,6,10,5,10,4,4,5,6,2,1,1,7,5,0,2,1
32190,2011,3,16,23,1022,787,443,36795,8,14119,20,33,1087,1,0,8,0,0,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
39189,2011,3,26,0,1012,1697,1775,19498,6,5367,3,91,369,1,0,9,2835,1,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
14853,2011,4,1,2011,1006,508,638,43411,2,1302,10,13,1018,1,0,8,0,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
52207,2011,2,23,4,1043,1440,1581,18,6,6121,14,99,616,0,0,5,0,1,8,5,1,4,0,4,5,6,2,1,1,7,5,0,4,3
48035,2013,1,23,10,343,324,2188,36190,0,4483,18,110,2021,1,0,10,0,1,8,5,1,11,4,3,1,6,2,3,3,7,5,0,4,3
73122,2013,3,20,4,287,1443,483,29488,0,20156,0,27,1168,1,0,8,641,1,3,1,0,7,4,4,5,6,2,3,3,6,4,1,1,1
16352,2011,7,25,2011,891,586,722,42187,4,19372,13,45,1713,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
42721,2011,3,17,5,1021,248,342,18974,6,9388,11,122,1038,1,0,0,0,0,9,6,3,7,4,0,2,1,1,1,1,7,5,0,6,5
15116,2013,1,24,3,342,474,617,15605,7,21364,7,47,1959,1,0,0,0,1,4,2,1,7,4,4,5,0,0,1,1,3,0,0,4,3
7837,2011,3,10,10,1028,508,443,21689,5,10516,20,52,1944,1,0,8,825,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
56907,2013,1,20,13,346,0,0,7876,0,3568,18,109,1377,1,0,8,1993,2,14,10,5,7,4,3,1,6,2,2,2,3,0,0,1,1
46382,2011,3,14,3,1024,1551,443,6431,5,5514,20,80,626,1,0,8,1230,0,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
64521,2011,7,28,2011,888,801,988,3379,4,2362,4,12,479,1,0,8,0,1,15,11,1,7,4,0,2,0,0,2,2,1,0,0,4,3
67362,2011,8,10,2011,875,508,443,40435,4,18227,13,15,1745,1,0,8,0,1,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
61861,2013,1,30,20,336,1292,1460,28734,2,7579,15,114,1331,1,0,8,0,1,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
72139,2013,2,17,8,318,2107,2268,2063,8,1590,8,41,1929,1,0,8,2776,1,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1
3398,2013,1,18,2013,348,1600,443,1608,4,7325,17,5,1867,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
62911,2011,7,27,2011,889,0,0,43258,1,7428,10,100,793,1,0,8,645,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
48152,2013,2,21,19,314,508,309,29458,5,19539,6,84,855,1,0,8,993,0,3,1,0,7,4,3,1,6,2,2,2,8,6,0,2,1
48001,2011,2,20,8,1046,196,226,45683,6,3009,3,34,33,1,0,8,188,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
64118,2013,12,3,3,29,1372,443,19176,0,8765,0,50,1764,1,0,8,724,1,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
65793,2011,12,3,13,760,603,687,39075,1,16378,3,91,325,1,0,8,496,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
61557,2011,3,21,2011,1017,294,443,45683,6,9589,3,79,1319,1,0,8,0,0,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
32352,2012,10,25,2012,433,941,1037,1538,4,16494,13,54,1665,2,0,10,0,0,4,2,1,11,4,6,6,6,2,1,1,7,5,0,4,3
1830,2011,3,19,1,1019,770,443,35992,8,11588,14,29,2069,1,0,12,0,1,7,4,2,4,0,4,5,6,2,1,1,6,4,1,1,1
50553,2012,10,13,2012,445,1842,1923,21209,0,16698,17,40,1993,1,0,10,0,0,8,5,1,11,4,6,6,4,4,2,2,7,5,0,4,3
51961,2012,10,6,2012,452,2117,443,43411,0,15219,17,105,798,0,0,5,0,0,8,5,1,4,0,0,2,4,4,2,2,7,5,0,4,3
38481,2011,4,7,2011,1000,0,0,21927,6,4674,10,59,1824,0,0,11,0,1,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
48371,2011,2,24,16,1042,294,459,45683,1,9413,3,51,1130,1,0,8,640,0,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
56540,2011,4,10,2011,997,0,0,22364,6,10305,10,59,177,1,0,8,0,1,3,1,0,7,4,0,2,6,2,3,3,6,4,1,1,1
18142,2012,11,3,2012,424,2109,2297,33871,3,2919,17,9,359,0,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
72934,2012,10,26,2012,432,1496,1614,44933,0,20896,19,19,1725,1,0,5,0,0,9,6,3,4,0,0,2,6,2,1,1,3,0,0,6,5
39300,2011,4,17,2011,990,508,302,35892,0,13129,2,42,260,1,0,8,2172,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
40115,2013,1,29,1,337,2107,2212,25729,7,11568,12,87,1106,1,0,8,0,1,14,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
3793,2011,7,21,3,895,1287,443,34314,2,11122,15,92,1288,0,0,8,0,0,15,11,1,7,4,6,6,6,2,1,1,7,5,0,4,3
59318,2011,7,11,2011,905,563,669,9288,4,696,4,81,602,1,0,8,459,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
68070,2011,3,29,29,1009,1920,1067,7980,5,12022,20,44,1027,1,0,8,0,0,0,0,1,7,4,3,1,4,4,1,1,7,5,0,4,3
67527,2011,3,16,2011,1022,993,1217,45371,6,1924,2,11,1011,1,0,8,0,1,8,5,1,7,4,6,6,6,2,0,0,7,5,0,4,3
34898,2011,8,16,2011,869,809,895,41903,1,1932,10,62,192,0,0,8,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
26592,2011,3,21,2011,1017,2065,635,4259,6,3067,2,76,2084,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
67682,2013,3,25,8,282,508,443,19493,5,18354,0,0,1763,1,0,8,2292,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
52394,2013,2,26,23,309,508,443,42560,5,19496,0,0,1763,1,0,8,2291,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
32218,2013,2,7,19,328,2011,2148,25363,0,12473,8,63,273,1,0,8,29,1,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
69045,2011,8,2,2011,883,586,722,2873,4,2186,13,45,1487,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
12808,2011,3,8,8,1030,2121,2221,25573,8,21350,14,3,1174,1,0,9,255,1,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
49250,2011,3,30,2011,1008,247,443,1330,0,497,2,42,161,1,0,8,274,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1
64126,2011,3,29,33,1009,1962,443,13445,6,21184,3,91,2079,1,0,9,2860,1,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
64903,2013,3,21,13,286,0,0,38764,0,16036,0,70,1881,0,0,4,0,2,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
35165,2013,2,24,15,311,1730,443,43411,7,12333,16,86,932,1,0,4,0,0,8,5,1,3,2,0,2,6,2,2,2,7,5,0,4,3
9543,2011,4,11,2011,996,294,385,34627,6,3622,10,60,2016,0,0,8,0,0,3,1,0,11,4,5,3,6,2,1,1,6,4,1,1,1
64635,2011,3,18,5,1020,1785,1900,31085,6,5779,11,35,308,1,0,0,0,1,15,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3
47929,2011,6,4,2,942,23,443,14407,6,5765,3,91,1186,1,0,8,2806,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
28329,2011,2,22,2011,1044,0,0,44039,6,12484,14,53,735,1,0,8,0,0,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3
67954,2013,2,21,27,314,516,646,26763,5,7312,6,84,855,1,0,11,1845,0,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
16575,2013,1,28,38,338,340,481,2347,7,3881,7,98,1307,1,0,8,2049,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
16612,2011,8,4,20,881,1574,443,2076,3,20839,15,113,1275,1,0,8,0,0,15,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
27003,2013,2,26,4,309,346,427,3066,0,2239,8,2,208,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
73324,2013,2,10,31,325,294,385,25583,6,12359,16,86,893,1,0,9,1117,1,3,1,0,7,4,0,2,6,2,1,1,6,4,1,2,1
7043,2012,10,28,2012,430,545,701,18248,3,9767,19,107,1906,1,0,8,1799,1,9,6,3,7,4,0,2,6,2,3,3,0,1,1,1,1
22174,2013,2,14,23,321,340,477,24663,5,5143,6,84,669,1,0,3,0,0,4,2,1,1,1,0,2,6,2,2,2,7,5,0,4,3
19450,2011,3,29,8,1009,653,443,35019,6,466,11,35,1276,1,0,9,1962,1,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
35825,2011,3,17,1,1021,1748,1884,43534,6,6065,11,36,745,1,0,8,792,1,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
9854,2011,4,3,2011,1004,508,302,8074,0,12022,2,42,1779,1,0,8,2633,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,2,1
23254,2013,2,13,2,322,803,893,45426,7,15554,16,120,1083,1,0,8,1487,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
72170,2012,10,9,2012,449,340,443,14398,0,21239,19,19,1169,1,0,12,0,1,0,0,1,7,4,4,5,4,4,2,2,7,5,0,4,3
61999,2013,1,20,31,346,445,567,44234,7,13016,12,116,1187,1,0,11,193,1,14,10,5,7,4,0,2,6,2,3,3,3,0,0,1,1
70354,2011,3,18,2011,1020,508,600,32822,8,5533,2,11,1871,1,0,8,2784,1,7,4,2,7,4,6,6,6,2,0,0,3,0,0,1,1
6877,2013,1,24,2013,342,2107,2198,1623,3,939,17,25,1873,1,0,0,2469,1,14,10,5,6,3,6,6,7,5,4,4,3,0,0,6,5
47323,2011,3,27,33,1011,1962,443,10860,6,12491,3,91,369,1,0,9,2860,1,3,1,0,10,4,3,1,6,2,0,0,6,4,1,1,1
48624,2013,2,27,30,308,294,385,15916,7,12686,16,86,1270,1,0,8,2131,1,3,1,0,7,4,5,3,6,2,0,0,6,4,1,1,1
6148,2013,2,7,6,328,1962,1994,36284,3,3459,5,30,584,2,0,0,0,0,3,1,0,6,3,6,6,6,2,3,3,5,3,1,1,1
59698,2013,1,31,4,335,437,1596,9255,7,7252,12,87,1078,1,0,8,0,1,8,5,1,7,4,0,2,0,0,3,3,7,5,0,6,5
67268,2012,10,3,2012,455,385,454,39862,4,17350,17,104,1853,1,0,10,0,1,8,5,1,11,4,0,2,3,3,2,2,7,5,0,4,3
59174,2012,10,22,2012,436,1600,443,43411,3,8078,17,25,2010,1,0,8,473,1,3,1,0,7,4,6,6,6,2,0,0,4,2,2,2,1
68916,2011,3,11,16,1027,1668,1848,42183,6,13694,11,35,628,1,0,0,0,1,15,11,1,4,0,0,2,6,2,2,2,7,5,0,4,3
28358,2013,3,29,7,278,657,757,34693,0,11568,0,27,17,1,0,8,642,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
57453,2013,3,15,19,292,550,709,13332,0,5765,0,27,1800,1,0,8,1671,1,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
71952,2013,2,17,20,318,508,443,44949,6,18138,7,37,707,1,0,0,0,1,9,6,3,7,4,0,2,4,4,1,1,7,5,0,6,5
1761,2012,10,22,2012,436,2107,826,36358,0,15522,17,40,1333,1,0,4,0,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
15234,2012,10,27,2012,431,2109,2297,27371,3,14029,17,9,375,1,0,10,0,1,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
60021,2011,3,9,17,1029,1953,443,45683,1,3401,3,51,1295,1,0,8,2641,0,3,1,0,7,4,2,0,6,2,3,3,8,6,0,1,1
22567,2013,3,23,13,284,1,2,45640,8,13765,1,20,713,2,0,10,0,0,14,10,5,11,4,4,5,6,2,1,1,3,0,0,1,1
17695,2011,4,1,2011,1006,0,0,6619,1,6772,10,100,751,1,0,12,645,2,3,1,0,8,0,6,6,6,2,1,1,8,6,0,1,1
19872,2011,7,30,2011,886,2125,2225,34647,4,2191,17,64,753,1,0,10,0,0,8,5,1,11,4,5,3,6,2,1,1,7,5,0,4,3
22828,2011,2,28,1,1038,377,443,257,6,13271,14,99,1500,1,0,8,0,1,7,4,2,7,4,4,5,6,2,2,2,3,0,0,2,1
34896,2013,1,17,19,349,1368,1497,13704,3,11957,5,28,282,1,0,12,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
35570,2011,8,8,2011,877,586,722,40344,4,18100,13,45,1035,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
41325,2012,10,22,20,436,744,1168,40581,4,16508,9,97,1268,1,0,5,1705,0,14,10,5,7,4,4,5,6,2,1,1,2,4,1,2,1
8831,2013,3,19,25,288,508,443,42560,5,20749,0,0,1296,1,0,8,1237,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
5345,2011,3,11,1,1027,323,443,31900,5,8293,20,44,795,1,0,8,1047,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
19379,2013,3,23,50,284,508,343,5547,5,16290,0,65,702,1,0,8,2062,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
5514,2011,3,17,5,1021,1492,1605,45358,6,6460,3,91,325,1,0,8,2709,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
61654,2011,7,11,2011,905,563,669,1853,4,1357,4,81,602,1,0,8,459,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
40482,2012,10,12,2012,446,2117,1095,33208,0,4185,17,64,440,1,0,9,2756,1,7,4,2,10,4,4,5,6,2,1,1,7,5,0,2,1
43123,2011,8,7,2011,878,586,722,39158,4,16465,13,45,1486,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
40492,2011,4,1,2011,1006,0,0,6644,1,5742,10,100,519,1,0,8,645,2,3,1,0,7,4,6,6,6,2,1,1,6,4,1,1,1
68733,2012,10,9,2012,449,377,2198,43744,0,19749,19,94,1746,0,0,12,883,1,6,10,5,8,0,4,5,0,0,2,2,0,1,1,1,1
3952,2013,3,15,13,292,0,0,44331,0,10103,0,70,238,0,0,9,614,2,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
70288,2011,4,17,2011,990,800,443,43237,8,9855,2,42,152,1,0,8,2531,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
30085,2011,3,23,42,1015,508,443,1050,5,12303,20,52,87,1,0,8,1475,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
65837,2011,4,16,2011,991,508,638,43411,2,9850,10,13,246,1,0,8,0,1,7,4,2,7,4,0,2,6,2,1,1,1,0,0,1,1
34752,2013,2,8,2013,327,950,1184,32849,4,4815,17,25,2096,1,0,0,0,1,9,6,3,4,0,6,6,3,3,2,2,7,5,0,6,5
2465,2013,3,17,13,290,508,443,42560,5,18346,0,0,1296,1,0,8,173,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
11466,2011,3,7,14,1031,508,443,31040,6,12433,11,35,1300,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
22313,2011,7,20,2011,896,1787,1901,16011,4,3,13,22,370,1,0,8,0,0,15,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
30179,2013,2,21,11,314,1730,443,43411,6,19645,16,86,1375,1,0,10,0,0,15,11,1,11,4,0,2,6,2,0,0,7,5,0,4,3
23505,2011,7,19,2011,897,294,411,41550,4,5439,4,89,1825,1,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
48424,2011,3,18,35,1020,548,706,9628,5,8387,20,18,1262,1,0,8,427,1,14,10,5,7,4,4,5,6,2,3,3,3,0,0,1,1
11150,2012,10,17,2012,441,1600,1667,21226,0,19444,17,104,1969,1,0,10,0,1,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
70368,2013,1,15,9,351,324,2186,28451,0,6065,18,110,1402,1,0,10,0,1,8,5,1,11,4,0,2,7,5,4,4,7,5,0,4,3
26935,2013,1,27,35,339,340,481,8443,7,12582,7,98,165,1,0,8,282,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
5919,2011,3,14,2011,1024,2065,2248,7265,8,6541,2,76,918,1,0,8,0,1,8,5,1,7,4,3,1,6,2,1,1,7,5,0,4,3
2134,2013,2,25,5,310,248,343,6257,0,347,8,2,213,1,0,8,0,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
16652,2013,3,24,12,283,957,1190,9502,5,10097,6,106,1903,1,0,11,56,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
59302,2012,10,18,2012,440,2109,2293,15202,0,3182,19,19,326,1,0,12,0,0,8,5,1,7,4,0,2,3,3,1,1,7,5,0,4,3
24210,2013,3,18,41,289,508,443,41964,5,19238,6,73,668,2,0,3,1838,1,3,1,0,1,1,0,2,6,2,1,1,6,4,1,6,5
6211,2013,3,17,13,290,508,443,19683,5,8780,0,0,1296,1,0,8,173,1,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
19743,2012,10,14,2012,444,1600,1667,12990,0,803,17,104,2044,1,0,10,0,1,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
10760,2011,7,21,2011,895,586,722,37292,4,14634,13,45,1041,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
48104,2011,3,28,6,1010,653,443,30564,6,12141,11,35,1061,1,0,0,0,1,8,5,1,7,4,3,1,6,2,3,3,7,5,0,4,3
50171,2013,1,23,28,343,1859,1940,41026,3,240,15,75,1246,1,0,12,0,1,9,6,3,8,0,0,2,6,2,1,1,3,0,0,4,3
63137,2011,3,16,40,1022,1105,443,42070,5,11568,20,68,1074,1,0,5,1401,1,3,1,0,4,0,3,1,6,2,2,2,8,6,0,1,1
38301,2013,2,8,1,327,688,443,3289,3,5860,5,30,271,1,0,8,207,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
10948,2012,10,20,2012,438,2109,443,13821,3,20891,19,94,1995,1,0,10,0,0,8,5,1,11,4,5,3,6,2,1,1,7,5,0,4,3
