id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101
44480,2013,2,15,11,320
54327,2011,3,3,26,1035
55560,2011,8,5,2011,880
5563,2011,7,14,2011,902
44490,2012,10,12,2012,446
4379,2013,1,30,2013,336
58526,2011,3,26,3,1012
41227,2011,4,18,2,989
9069,2013,2,18,1,317
32952,2013,2,19,2013,316
42342,2011,8,3,2011,882
5455,2011,8,4,20,881
39280,2011,3,19,36,1019
43079,2011,4,2,2011,1005
46510,2011,8,22,2011,863
17088,2011,3,11,2011,1027
61476,2013,2,1,9,334
44578,2013,2,4,15,331
46507,2011,2,26,1,1040
38201,2011,4,2,2011,1005
15306,2013,1,26,2013,340
20347,2013,3,7,3,300
72772,2011,7,6,2011,910
52991,2012,10,4,2012,454
68844,2011,2,17,3,1049
16923,2011,4,9,6,998
22283,2013,1,21,36,345
54056,2013,2,3,5,332
3968,2011,3,22,36,1016
33094,2011,10,7,2011,817
20020,2011,3,30,19,1008
25712,2012,10,18,16,440
30261,2013,3,28,1,279
38474,2011,7,12,2011,904
36914,2013,1,30,2013,336
21383,2013,2,18,26,317
45754,2012,10,22,21,436
61131,2011,3,12,12,1026
11961,2011,3,18,2011,1020
59071,2013,2,10,21,325
458,2013,4,3,4,273
1678,2013,1,26,2013,340
32502,2013,9,3,18,120
14763,2011,4,4,2011,1003
41826,2011,3,30,2011,1008
17360,2013,2,10,18,325
62435,2011,3,28,2011,1010
60873,2011,3,28,4,1010
61750,2011,3,20,1,1018
47384,2013,2,14,17,321
11570,2012,10,12,2012,446
5769,2013,2,19,35,316
41064,2012,10,27,2012,431
73337,2013,2,22,17,313
2296,2011,7,31,2011,885
30758,2013,2,9,2,326
11249,2011,3,9,10,1029
8975,2012,10,22,2012,436
15697,2013,2,19,33,316
55516,2011,4,3,2011,1004
68770,2011,2,23,2,1043
34340,2011,4,2,2011,1005
73545,2011,3,10,2011,1028
21946,2011,3,29,36,1009
20011,2011,1,3,5,1094
12096,2011,3,19,31,1019
52980,2013,1,24,38,342
41433,2011,3,5,26,1033
21810,2013,1,17,2013,349
8064,2013,1,13,3,353
72386,2012,10,3,2012,455
6948,2013,2,26,6,309
61190,2013,2,17,53,318
29182,2011,3,29,2011,1009
5277,2011,8,7,2011,878
21792,2011,3,20,4,1018
34375,2011,3,19,1,1019
26402,2013,1,16,2013,350
65213,2011,4,10,2011,997
34298,2013,2,18,21,317
72359,2011,7,19,39,897
19234,2011,7,6,2011,910
1408,2013,1,16,40,350
60705,2013,2,15,41,320
19262,2013,3,24,41,283
61177,2012,11,9,2012,418
15666,2013,1,16,9,350
11352,2011,7,12,2011,904
19595,2011,3,5,2011,1033
2523,2013,3,22,3,285
51714,2011,2,23,26,1043
47206,2013,2,17,10,318
46752,2011,7,20,25,896
54871,2013,3,18,13,289
30036,2011,3,10,27,1028
24034,2011,3,1,10,1037
7334,2013,2,20,5,315
70461,2011,3,22,11,1016
74188,2013,1,11,13,355
52643,2012,10,26,2012,432
30990,2012,10,22,40,436
20637,2011,1,8,2011,1089
52547,2011,3,31,2011,1007
15529,2013,2,4,2013,331
48505,2011,7,17,2011,899
5968,2011,6,4,2,942
17278,2013,2,3,37,332
55164,2013,2,12,2,323
21952,2013,3,26,41,281
30140,2011,3,2,2,1036
23296,2011,3,26,5,1012
59327,2011,3,2,3,1036
34823,2013,2,25,6,310
13244,2013,1,18,33,348
14675,2013,7,4,5,181
36360,2013,1,31,5,335
59257,2013,2,8,2013,327
68473,2013,3,19,3,288
6592,2013,2,4,9,331
39088,2013,3,17,3,290
15044,2013,1,26,2013,340
45312,2011,3,24,29,1014
25635,2011,3,20,16,1018
3246,2011,7,26,17,890
72352,2013,9,3,7,120
2427,2011,8,3,2,882
15178,2011,3,14,21,1024
32145,2011,8,2,2011,883
38563,2012,10,26,2012,432
57980,2011,3,30,14,1008
58115,2011,7,21,33,895
6905,2011,3,19,2011,1019
38261,2013,9,2,21,121
46317,2011,7,29,2011,887
47744,2013,1,29,2,337
4674,2011,2,26,2011,1040
7464,2011,3,9,39,1029
54386,2011,3,15,18,1023
58753,2011,7,13,15,903
8734,2011,3,23,3,1015
20205,2013,2,8,34,327
57641,2013,1,20,13,346
3215,2011,2,18,16,1048
20872,2011,7,23,2011,893
34554,2011,7,21,2011,895
9793,2011,3,10,3,1028
43016,2011,4,12,2011,995
4435,2011,3,22,3,1016
32760,2013,3,13,5,294
11879,2011,2,23,3,1043
10835,2013,2,4,5,331
24198,2011,8,1,2011,884
14783,2013,3,4,10,303
49627,2011,8,13,2011,872
16898,2012,10,19,2012,439
18730,2011,7,23,2011,893
51370,2013,2,3,23,332
42001,2011,8,6,2011,879
45954,2011,7,23,2011,893
4072,2011,7,15,2011,901
25132,2011,2,25,2,1041
37522,2013,1,18,10,348
9850,2011,7,19,2011,897
11736,2011,2,28,5,1038
72024,2013,2,15,20,320
34272,2013,1,24,6,342
27733,2012,11,6,2012,421
19274,2011,8,2,2011,883
44507,2011,4,17,2011,990
70026,2011,8,4,2011,881
21745,2011,7,27,2011,889
47134,2011,7,19,2011,897
47471,2013,2,18,11,317
33789,2011,7,28,2011,888
48621,2011,3,16,4,1022
68054,2012,11,3,2012,424
50879,2011,7,22,2011,894
60376,2011,4,17,2011,990
27378,2013,1,26,34,340
42383,2011,3,11,28,1027
74085,2013,2,21,8,314
55074,2013,2,17,7,318
46138,2011,7,22,2011,894
27695,2011,6,3,1,943
30098,2013,1,12,23,354
25576,2012,10,25,2012,433
10479,2013,3,8,6,299
59522,2013,2,11,19,324
57162,2013,1,29,15,337
17413,2011,8,1,2011,884
2080,2013,1,16,2013,350
64577,2011,4,12,2011,995
28942,2013,1,29,1,337
8686,2011,3,18,9,1020
9182,2013,1,23,2013,343
20207,2013,1,13,28,353
16679,2011,3,3,5,1035
11991,2013,2,28,23,307
2484,2011,3,9,2011,1029
58277,2013,3,1,2,306
51371,2011,7,24,2011,892
32063,2011,3,30,2011,1008
69226,2011,7,11,2011,905
47870,2013,1,17,7,349
3634,2011,3,15,29,1023
7061,2013,2,2,9,333
46652,2013,2,1,2013,334
59430,2011,7,29,2011,887
3948,2012,10,28,2012,430
21067,2011,3,3,5,1035
31713,2011,3,17,36,1021
19346,2011,7,12,2011,904
1775,2011,8,6,2011,879
25178,2011,7,25,10,891
30241,2011,2,25,2011,1041
31034,2013,4,3,5,273
33553,2011,7,23,2011,893
53697,2013,1,30,2013,336
13285,2012,10,8,2012,450
38383,2013,9,3,23,120
19061,2012,10,22,2012,436
32551,2011,2,26,11,1040
21065,2012,11,3,2012,424
62237,2013,3,22,43,285
29950,2011,2,28,8,1038
64684,2013,1,18,5,348
6081,2011,3,17,6,1021
3640,2013,3,18,13,289
69862,2011,3,14,12,1024
14082,2012,10,29,27,429
71302,2013,1,17,2013,349
11549,2013,1,16,31,350
5116,2011,7,27,2011,889
66603,2011,3,4,8,1034
20685,2013,2,3,12,332
44654,2012,10,3,2012,455
65214,2011,7,27,2011,889
19542,2011,7,18,2011,898
20122,2004,12,1,26,3318
15760,2011,8,13,2011,872
69542,2011,8,4,2011,881
8263,2013,4,4,1,272
66753,2013,2,18,4,317
64690,2013,3,6,34,301
48178,2012,10,27,3,431
55522,2011,2,20,4,1046
38157,2011,3,27,31,1011
44506,2011,3,19,2,1019
57174,2011,3,28,36,1010
46378,2013,3,20,5,287
58390,2011,4,2,2011,1005
25232,2013,2,4,19,331
57258,2011,2,28,6,1038
20382,2011,2,20,17,1046
26220,2013,2,6,29,329
89,2011,4,3,2011,1004
16438,2013,3,7,23,300
11416,2012,10,26,2012,432
7221,2013,2,9,31,326
20028,2011,3,14,12,1024
59420,2011,3,15,29,1023
32185,2011,7,7,2011,909
9770,2013,3,20,18,287
45510,2011,8,4,20,881
14924,2013,2,5,2,330
52979,2011,3,26,36,1012
5291,2012,10,25,2012,433
46549,2012,11,3,2012,424
45439,2011,7,31,2011,885
69379,2011,8,4,0,881
30775,2012,12,16,42,381
40847,2013,2,3,8,332
26627,2012,11,6,2012,421
66498,2013,2,18,29,317
8465,2012,10,25,17,433
782,2011,8,18,8,867
62372,2011,7,15,2011,901
18829,2011,11,7,2011,786
67735,2011,3,16,34,1022
28909,2011,3,11,19,1027
44269,2013,3,23,41,284
5415,2012,10,11,2012,447
5759,2013,3,26,23,281
22936,2013,7,3,5,182
66423,2013,1,30,3,336
38140,2011,3,12,2011,1026
60313,2013,1,29,5,337
10242,2013,12,3,15,29
46865,2013,1,22,30,344
5589,2013,2,15,2013,320
21141,2011,3,9,2,1029
32361,2013,2,12,23,323
25692,2011,4,13,2011,994
30213,2011,7,25,2011,891
34176,2011,7,27,29,889
18875,2013,3,29,33,278
19102,2011,4,6,2011,1001
51699,2012,10,13,2012,445
63993,2013,3,3,6,304
53761,2011,7,27,2011,889
73367,2012,10,19,2012,439
50957,2013,2,16,2013,319
23014,2011,7,26,2011,890
66976,2013,3,1,3,306
52436,2013,2,12,2013,323
33848,2011,7,14,2011,902
73056,2013,1,23,4,343
3402,2013,2,3,12,332
65763,2013,2,10,9,325
33725,2013,1,20,7,346
66518,2013,3,23,41,284
13536,2013,2,16,3,319
29378,2011,3,30,2011,1008
27291,2013,1,17,2013,349
59249,2012,10,22,2012,436
4841,2013,2,26,3,309
14102,2011,8,4,33,881
37723,2011,7,30,2011,886
20279,2011,7,23,5,893
16855,2011,4,1,2011,1006
30106,2011,3,21,3,1017
48019,2013,1,27,31,339
48536,2011,4,10,5,997
37967,2013,2,3,31,332
3236,2013,2,15,3,320
55345,2013,3,18,8,289
10355,2013,2,9,40,326
41454,2013,3,4,6,303
1741,2011,8,1,2011,884
63429,2012,10,26,13,432
42642,2013,2,21,9,314
65474,2013,2,26,39,309
9937,2011,2,27,42,1039
4821,2011,3,24,5,1014
18787,2011,3,21,11,1017
57556,2013,3,30,11,277
57950,2013,2,20,10,315
40320,2011,2,27,4,1039
59704,2013,3,16,5,291
19257,2013,2,28,14,307
25248,2013,1,31,15,335
41336,2013,2,24,2013,311
20182,2013,1,25,18,341
52629,2013,1,25,15,341
7897,2013,2,24,35,311
71021,2011,3,26,2011,1012
31727,2011,3,14,12,1024
37557,2013,1,21,9,345
36547,2011,3,26,31,1012
53864,2013,1,24,39,342
7229,2013,1,22,28,344
13315,2013,1,15,33,351
10465,2012,11,4,2012,423
32508,2011,3,22,9,1016
24543,2013,7,4,5,181
11916,2011,3,11,19,1027
23866,2011,3,23,0,1015
11191,2013,1,30,3,336
17596,2011,3,12,8,1026
19273,2013,2,17,7,318
43652,2013,1,30,25,336
68467,2013,2,3,18,332
48901,2011,3,11,30,1027
64046,2011,3,30,16,1008
33622,2011,3,26,2011,1012
68432,2013,3,18,6,289
62247,2011,7,19,6,897
50443,2013,2,16,39,319
74236,2011,3,21,2011,1017
1347,2011,7,23,2011,893
55447,2011,7,27,2011,889
16362,2011,8,10,2011,875
19344,2011,4,6,2011,1001
4295,2013,3,30,11,277
22881,2011,3,1,5,1037
11010,2011,2,23,2011,1043
43140,2013,3,22,3,285
49775,2011,8,4,2011,881
34482,2011,3,17,19,1021
72330,2011,7,19,39,897
13625,2013,1,29,11,337
5309,2011,3,16,16,1022
40563,2013,1,28,2013,338
50709,2013,2,19,2013,316
2834,2011,8,2,2011,883
30624,2011,2,26,17,1040
55188,2013,1,22,7,344
67538,2013,1,28,3,338
61508,2011,3,4,0,1034
39621,2013,1,30,8,336
12268,2012,10,22,2012,436
55253,2013,2,25,11,310
58598,2011,7,27,18,889
17659,2011,3,18,37,1020
54610,2013,3,25,5,282
57454,2011,7,11,2011,905
60348,2011,3,21,15,1017
42980,2012,11,13,2012,414
66722,2012,10,12,2012,446
71813,2011,8,22,8,863
44200,2011,4,9,2011,998
57826,2013,8,3,9,151
9521,2012,11,1,2,426
63061,2011,3,24,2011,1014
12240,2013,7,3,5,182
7440,2013,3,20,12,287
63483,2012,10,15,2012,443
21939,2011,2,24,3,1042
36280,2013,3,27,13,280
6354,2013,3,18,13,289
46823,2012,10,3,2012,455
5250,2012,10,12,2012,446
72255,2013,2,22,17,313
2004,2011,3,15,2011,1023
2628,2013,2,3,4,332
66328,2011,3,4,18,1034
11943,2013,1,21,8,345
44469,2011,3,15,17,1023
67908,2011,7,16,2011,900
28644,2011,7,30,2011,886
35405,2013,2,15,0,320
26072,2012,11,1,19,426
12040,2013,3,26,41,281
73528,2011,7,4,33,912
55925,2011,8,10,2011,875
16166,2013,1,19,33,347
5813,2011,7,22,2011,894
7866,2011,3,24,2011,1014
54862,2011,2,21,4,1045
48436,2013,1,27,23,339
2756,2011,12,3,13,760
44054,2013,3,29,20,278
40419,2013,3,8,29,299
26897,2013,1,22,31,344
8126,2011,2,28,0,1038
42971,2013,2,3,9,332
66050,2011,4,15,2011,992
29501,2013,2,18,10,317
37269,2013,2,2,8,333
45875,2013,2,25,5,310
51595,2013,2,6,7,329
8814,2011,3,30,2011,1008
30978,2013,2,2,37,333
27909,2011,4,12,2011,995
29078,2013,1,28,21,338
9452,2013,2,10,2013,325
56080,2011,3,20,1,1018
18193,2011,3,10,2011,1028
74098,2013,1,24,36,342
50311,2013,1,30,24,336
46277,2013,5,3,3,243
43431,2011,7,18,2011,898
60272,2013,3,5,2,302
59728,2013,3,16,41,291
36888,2011,7,23,2011,893
39005,2013,2,12,21,323
46499,2013,1,25,53,341
14652,2013,2,15,19,320
40154,2011,3,12,2011,1026
26599,2013,8,3,4,151
43011,2011,3,16,44,1022
43623,2013,2,13,13,322
25096,2011,4,1,2011,1006
52622,2011,3,20,2,1018
24803,2013,2,9,11,326
12449,2011,3,13,13,1025
51193,2011,3,24,2011,1014
63936,2013,2,2,1,333
41724,2013,2,27,23,308
17939,2011,7,16,2011,900
19026,2013,1,22,1,344
61342,2013,2,17,7,318
70420,2011,7,6,2011,910
32528,2011,8,5,2011,880
26603,2013,2,13,10,322
31672,2013,3,23,13,284
7856,2011,7,29,29,887
59436,2011,7,15,2011,901
58058,2013,1,26,19,340
72595,2013,1,29,1,337
32983,2013,3,7,1,300
49240,2013,1,19,14,347
66996,2011,7,12,2011,904
54975,2013,2,20,4,315
7302,2013,2,16,13,319
3348,2011,7,22,2011,894
65041,2011,3,20,11,1018
35761,2011,7,21,3,895
19244,2013,1,8,33,358
5163,2013,3,16,23,291
24425,2012,10,23,2012,435
53230,2011,2,26,3,1040
36453,2012,10,24,2012,434
31808,2011,8,7,2011,878
50581,2011,8,7,2011,878
55387,2012,10,19,2012,439
404,2013,1,23,4,343
26032,2011,3,10,3,1028
18382,2013,1,26,2013,340
70718,2011,4,17,2011,990
22677,2011,4,8,2011,999
69253,2011,7,11,2011,905
70361,2013,3,26,23,281
55650,2011,7,27,2011,889
66859,2013,2,21,13,314
36603,2013,7,4,5,181
58473,2013,2,25,7,310
69847,2011,7,28,2011,888
21267,2011,7,24,2011,892
27607,2011,3,29,5,1009
59507,2013,2,3,15,332
19091,2012,10,11,2012,447
53537,2011,8,13,2011,872
2744,2013,3,26,2,281
6337,2011,3,5,8,1033
52478,2013,2,16,39,319
32103,2011,4,7,2011,1000
58963,2011,3,18,3,1020
35230,2012,10,2,2012,456
12928,2013,3,10,10,297
56501,2011,8,3,37,882
51609,2013,3,7,13,300
2711,2011,7,26,2011,890
71889,2013,1,29,31,337
1927,2013,2,19,20,316
36380,2013,3,14,11,293
69356,2013,3,4,3,303
53371,2012,10,23,2012,435
64719,2013,2,26,1,309
43725,2011,3,31,2011,1007
23962,2011,8,4,2011,881
30010,2011,3,22,11,1016
53410,2011,7,29,2011,887
39444,2011,3,16,29,1022
12696,2011,4,15,2,992
61141,2011,3,23,0,1015
61217,2011,7,5,2011,911
17795,2013,8,3,5,151
38936,2011,3,3,6,1035
21685,2011,3,4,13,1034
8575,2013,1,27,41,339
43501,2011,8,8,2011,877
73746,2013,3,8,10,299
31106,2011,4,18,36,989
41574,2013,2,14,20,321
12811,2013,5,3,5,243
6011,2012,10,28,1,430
50675,2013,1,17,4,349
54036,2011,7,14,2011,902
2091,2013,1,31,2013,335
38619,2011,3,30,6,1008
69773,2012,11,6,2012,421
14437,2012,10,15,2012,443
30131,2011,2,18,17,1048
66113,2013,1,29,27,337
33224,2011,7,24,2011,892
6854,2013,3,15,17,292
55077,2011,7,13,2011,903
54,2012,10,27,16,431
40354,2013,2,26,5,309
26185,2011,3,30,2011,1008
1737,2011,3,6,15,1032
60194,2011,3,6,44,1032
66346,2011,3,2,27,1036
6711,2013,2,9,1,326
62749,2011,4,9,2011,998
8241,2013,1,18,10,348
50713,2013,2,3,1,332
19318,2011,3,25,38,1013
43831,2011,7,20,7,896
2289,2011,3,31,2011,1007
15846,2013,3,21,3,286
34312,2011,3,18,2011,1020
58337,2013,1,8,33,358
34162,2012,10,29,2012,429
59560,2011,3,1,10,1037
13831,2013,4,4,13,272
30401,2011,4,19,12,988
27028,2011,3,23,41,1015
55838,2011,4,9,2011,998
71800,2011,7,30,2011,886
42774,2013,3,26,2,281
15048,2013,3,4,37,303
162,2011,8,18,26,867
1073,2011,4,3,2011,1004
12089,2013,3,25,2,282
12538,2013,2,18,7,317
31636,2012,11,8,2012,419
33153,2013,9,2,21,121
549,2012,10,26,22,432
19015,2013,12,3,14,29
4392,2013,1,23,10,343
29192,2011,3,2,39,1036
63271,2011,4,15,2011,992
54980,2012,10,10,2012,448
30026,2013,2,27,43,308
63769,2013,2,1,2,334
11198,2013,2,2,28,333
56074,2011,8,11,2011,874
46656,2013,3,30,39,277
27049,2013,3,4,23,303
56939,2011,3,16,9,1022
5644,2013,1,4,11,362
24302,2011,7,30,2011,886
33084,2013,2,22,50,313
59428,2011,2,20,12,1046
73962,2013,6,3,19,212
26797,2013,1,29,37,337
60330,2013,3,17,3,290
50388,2013,2,3,8,332
42684,2011,8,1,2011,884
7064,2011,10,4,33,820
36602,2013,3,24,23,283
70730,2011,8,5,2011,880
48449,2012,10,8,2012,450
21602,2013,2,15,17,320
61370,2013,2,5,9,330
57990,2011,2,24,26,1042
39211,2012,10,16,2012,442
49973,2011,2,21,6,1045
36481,2013,2,10,2013,325
43968,2011,4,12,2011,995
13358,2011,3,21,10,1017
5280,2012,10,19,2012,439
7548,2011,3,23,1,1015
38693,2013,2,1,6,334
61575,2013,1,18,31,348
50509,2011,7,20,2011,896
15627,2011,2,28,28,1038
60226,2013,3,28,33,279
28167,2013,1,15,5,351
23803,2012,10,27,2012,431
20008,2011,3,9,2011,1029
53910,2012,10,26,2012,432
9718,2011,3,16,39,1022
28807,2013,11,3,14,59
60543,2011,7,6,2011,910
18127,2011,7,23,2011,893
68633,2011,3,11,2011,1027
989,2013,2,23,1,312
30073,2013,1,22,28,344
10053,2013,3,20,15,287
34493,2013,2,22,2013,313
13726,2011,3,27,33,1011
49121,2013,1,26,19,340
28288,2013,2,5,35,330
62839,2013,2,26,15,309
44381,2012,10,27,2012,431
32975,2013,1,23,17,343
60941,2011,7,18,2011,898
66230,2013,3,1,2013,306
27548,2011,7,8,2011,908
37655,2011,4,16,5,991
62761,2013,1,22,21,344
46358,2013,1,19,20,347
73565,2013,2,10,2013,325
14825,2013,2,23,2,312
68158,2011,2,24,15,1042
64247,2013,3,3,5,304
35247,2011,4,6,4,1001
38862,2012,10,21,2012,437
10418,2013,1,16,1,350
56227,2011,4,16,5,991
20133,2013,1,16,4,350
57658,2013,2,9,25,326
64972,2013,3,8,49,299
5091,2011,3,4,18,1034
27035,2013,1,16,1,350
70344,2013,2,2,2013,333
41163,2011,3,8,6,1030
46676,2011,3,14,12,1024
51121,2012,10,12,2012,446
18420,2012,10,24,2012,434
37316,2011,4,17,2011,990
49438,2013,3,28,12,279
15551,2011,7,15,2011,901
67293,2011,2,23,6,1043
1424,2011,7,30,27,886
44925,2011,7,27,13,889
30658,2011,2,25,2,1041
23410,2011,3,8,1,1030
34308,2011,7,24,2011,892
32897,2011,3,24,1,1014
49918,2011,3,4,2011,1034
33220,2011,3,23,11,1015
65750,2013,2,14,15,321
68364,2011,3,17,7,1021
48032,2013,1,24,39,342
16995,2013,1,18,41,348
67979,2013,2,13,5,322
64367,2013,1,24,38,342
1863,2011,7,23,2011,893
32057,2013,7,3,46,182
46909,2012,11,1,2012,426
36694,2012,10,31,2012,427
61050,2011,4,10,2011,997
20567,2013,2,8,0,327
61562,2011,4,7,29,1000
52401,2013,3,21,13,286
50940,2013,5,3,10,243
22644,2011,8,22,18,863
27725,2013,2,8,1,327
30242,2011,4,7,2011,1000
3368,2011,3,19,2011,1019
54180,2013,2,10,9,325
69209,2011,7,7,1,909
14042,2013,3,22,3,285
30999,2013,3,2,41,305
41246,2012,10,13,2012,445
759,2013,2,12,3,323
45786,2012,11,13,2012,414
20877,2011,8,25,19,860
24240,2011,7,30,2011,886
22297,2012,10,28,2012,430
52367,2013,1,31,31,335
18326,2013,2,14,16,321
24612,2013,2,25,18,310
28122,2011,3,2,2,1036
49547,2013,2,1,2013,334
57169,2011,3,6,16,1032
8518,2013,2,4,31,331
7655,2012,10,21,2012,437
482,2012,12,15,1,382
53497,2011,3,26,3,1012
4185,2013,3,14,43,293
47107,2011,2,27,3,1039
26018,2011,3,29,33,1009
70103,2013,2,14,5,321
30188,2012,10,17,2012,441
68613,2012,11,6,2012,421
24633,2011,3,9,4,1029
39741,2011,3,23,16,1015
54464,2013,1,16,2013,350
55078,2013,2,15,4,320
63836,2011,3,11,2011,1027
49576,2011,4,9,2011,998
67011,2013,2,16,11,319
37844,2011,3,26,26,1012
59059,2011,7,4,2011,912
62624,2011,3,7,31,1031
7501,2011,3,6,17,1032
71600,2013,2,8,1,327
27475,2013,1,28,25,338
18103,2011,3,24,37,1014
47995,2013,2,20,6,315
70968,2011,3,29,33,1009
26368,2013,3,15,13,292
57601,2011,7,17,2011,899
16040,2012,10,30,2012,428
23537,2013,2,15,1,320
44691,2013,1,19,10,347
9806,2013,2,8,2,327
48800,2011,3,3,2,1035
35972,2013,6,3,1,212
10567,2013,1,23,29,343
52615,2013,2,27,15,308
57236,2013,3,20,15,287
7787,2012,10,17,2012,441
7702,2011,10,7,2011,817
67291,2013,3,30,13,277
3084,2013,1,17,35,349
56042,2011,7,4,33,912
73471,2013,1,24,38,342
38728,2013,2,13,7,322
57501,2013,11,3,5,59
64705,2011,3,22,18,1016
32420,2011,3,30,2011,1008
3620,2011,3,8,31,1030
21497,2011,8,6,17,879
38467,2012,11,1,2,426
62363,2011,8,5,2011,880
29254,2013,1,30,17,336
42936,2011,8,16,2011,869
121,2013,2,20,3,315
16477,2011,4,9,2011,998
43858,2011,3,1,5,1037
35414,2011,7,24,2011,892
67499,2013,1,16,2013,350
40472,2011,8,3,3,882
48281,2011,7,14,18,902
300,2013,9,2,1,121
4004,2011,2,21,2,1045
36323,2013,2,27,3,308
15734,2011,4,9,2011,998
46244,2011,4,10,2011,997
58909,2012,10,27,2012,431
16357,2011,7,24,2011,892
28287,2013,1,29,2013,337
5108,2011,7,10,2011,906
54979,2013,4,3,12,273
8434,2013,1,7,2013,359
23498,2011,3,16,9,1022
1126,2013,3,7,41,300
71279,2013,2,24,36,311
63627,2011,2,22,3,1044
67931,2013,1,3,35,363
36495,2012,10,16,2012,442
53399,2011,7,23,2011,893
25406,2013,2,22,12,313
33321,2013,2,6,4,329
4837,2011,3,9,19,1029
43477,2011,2,26,1,1040
46257,2011,7,27,2011,889
60479,2011,7,29,2011,887
25018,2011,7,28,2011,888
13818,2011,7,4,33,912
44471,2013,2,23,1,312
61195,2013,2,3,20,332
21898,2011,3,30,8,1008
61479,2012,10,20,2012,438
69498,2013,1,23,22,343
47958,2012,10,23,12,435
8804,2011,4,19,27,988
38861,2013,1,29,6,337
45423,2013,5,2,4,244
41011,2011,4,2,2011,1005
73214,2011,3,14,26,1024
55618,2013,1,20,20,346
69530,2011,2,28,1,1038
13176,2011,3,22,2011,1016
45138,2011,3,13,28,1025
35008,2013,1,21,16,345
13751,2011,4,14,2011,993
39108,2011,2,23,2011,1043
19865,2012,10,14,2012,444
3711,2011,2,24,7,1042
65543,2011,3,4,37,1034
26359,2011,7,23,2011,893
23382,2011,3,30,20,1008
70653,2013,6,3,14,212
73849,2011,3,30,2011,1008
64629,2012,10,18,2012,440
70322,2011,7,21,2011,895
11897,2011,7,19,2011,897
72979,2012,10,28,2012,430
33450,2012,10,26,0,432
55676,2013,1,22,3,344
41783,2012,10,14,2012,444
63564,2011,3,21,22,1017
68661,2011,8,15,2011,870
16628,2013,2,4,23,331
26100,2011,3,16,22,1022
53457,2013,2,15,2,320
41722,2013,2,6,2,329
63868,2013,2,8,34,327
51005,2011,3,13,0,1025
74103,2011,8,17,2011,868
54044,2011,7,27,2011,889
43124,2013,11,3,10,59
70946,2013,2,10,10,325
3788,2011,7,6,2011,910
12218,2012,10,3,2012,455
13988,2011,2,26,11,1040
69879,2013,11,3,6,59
57553,2013,6,3,14,212
2508,2013,1,17,30,349
16894,2013,2,5,5,330
24415,2011,7,27,26,889
2997,2011,3,4,2,1034
69187,2011,8,4,2011,881
16540,2013,2,15,19,320
45895,2011,3,5,3,1033
25091,2012,10,28,2012,430
41238,2013,1,24,17,342
63140,2011,3,21,4,1017
43762,2011,7,23,2011,893
64904,2011,7,6,2011,910
59265,2011,3,7,27,1031
51622,2013,2,16,4,319
4567,2011,4,13,2011,994
70277,2011,7,26,2011,890
46474,2011,7,8,2011,908
18977,2013,11,3,6,59
56358,2013,3,18,13,289
25237,2011,3,19,6,1019
24578,2013,1,14,53,352
65529,2013,2,9,8,326
37694,2013,1,22,5,344
66331,2011,7,21,2011,895
55430,2011,7,18,2011,898
49059,2011,7,7,2011,909
16712,2013,12,3,14,29
27616,2011,1,3,38,1094
72859,2013,3,13,5,294
36181,2011,3,25,1,1013
28526,2011,3,18,1,1020
25184,2011,4,17,2011,990
1972,2011,4,1,2,1006
19226,2011,4,10,2011,997
15199,2013,11,3,5,59
29642,2012,10,20,2012,438
22600,2011,3,9,38,1029
39730,2011,4,4,36,1003
64858,2013,1,30,1,336
60361,2011,8,7,2011,878
50572,2013,2,2,18,333
13157,2013,1,30,2013,336
9011,2011,4,1,2011,1006
59148,2012,10,30,44,428
30550,2012,10,22,2012,436
3516,2013,5,2,2,244
43135,2013,1,15,33,351
5774,2013,1,20,7,346
8635,2011,4,3,2011,1004
27633,2013,2,25,39,310
17660,2011,7,30,2011,886
62952,2011,3,19,2011,1019
20109,2011,7,14,2011,902
18678,2013,2,12,16,323
72755,2011,2,19,36,1047
62239,2013,1,27,5,339
20476,2013,2,26,3,309
24391,2013,7,3,11,182
70332,2011,4,16,2011,991
49849,2011,4,1,2011,1006
6088,2013,1,3,45,363
25072,2013,3,16,13,291
18571,2013,3,18,13,289
42438,2012,11,15,2012,412
54890,2012,10,18,32,440
4789,2012,11,9,2012,418
48971,2011,7,29,2011,887
65190,2011,7,19,2011,897
10368,2013,3,6,1,301
3561,2013,3,3,13,304
48276,2011,11,3,3,790
66694,2013,8,3,0,151
59896,2013,3,16,2013,291
808,2011,4,21,35,986
27387,2013,2,26,13,309
51913,2013,2,20,37,315
70006,2011,7,23,2011,893
71026,2013,1,18,41,348
575,2011,4,6,2011,1001
54653,2011,4,5,2011,1002
52311,2013,1,22,23,344
47569,2011,3,16,7,1022
46705,2012,11,6,40,421
5605,2011,3,23,26,1015
19861,2011,4,17,27,990
3698,2013,2,8,10,327
34840,2013,3,4,38,303
4304,2013,2,21,6,314
1310,2011,2,28,6,1038
21009,2013,1,24,4,342
50863,2012,10,31,7,427
40318,2013,3,25,6,282
26657,2012,10,2,2012,456
19396,2011,3,11,2011,1027
14811,2011,7,18,2011,898
38641,2013,3,16,13,291
51161,2011,7,22,15,894
50157,2013,2,3,2,332
18044,2013,2,13,40,322
73130,2013,1,20,31,346
27256,2011,3,29,33,1009
